0.23930166,-6.56E-02,1.7194898
0.46475959,-0.86297704,0.95425229
0.32751858,-1.7429725,0.17640308
-0.50558912,0.44802942,-1.6820311
0.52564985,-0.62362428,0.87162648
0.6010276,-1.1822204,0.30097388
0.28977153,-1.9620961,-0.14316984
0.36891098,-0.82867868,1.2026746
0.43530551,-1.4768424,0.50869539
0.7004096,-1.4913456,-0.45767021
0.31142227,-0.13874169,1.66977
-0.74969488,0.50774266,-1.5521889
0.2744457,1.05E-02,1.3291788
5.77E-02,0.48483838,2.7671982
0.56317071,-1.067413,0.45421036
0.53332443,-0.48272031,0.78942691
0.73909205,-1.7018288,-0.21667071
0.22152564,0.10118045,1.2549062
-0.23590533,-0.27676634,2.1113874
0.49312376,-1.0441282,0.89863888
-0.82979046,1.4718968,-1.4003565
0.64403698,-1.3933992,0.18168639
0.57281922,-1.7802436,-0.16842622
0.6223452,-1.823414,-0.25111122
0.67970161,-1.6605374,-0.52202514
0.46531407,-0.76558104,1.1324796
0.56413654,-1.0953976,0.65995022
-7.2927853,1.5194635,2.5695805
-0.11872562,-0.19144805,2.2338858
-3.64E-02,3.6219336,1.4476545
0.44901066,-0.85305949,1.0582955
0.65557698,-1.0810365,0.14290127
-1.9040702,1.5605092,-1.1827351
0.61337718,-1.5319541,8.46E-02
0.43136264,-0.41330349,1.3541717
0.26158825,9.88E-02,1.3373279
0.59963889,-1.3396232,0.27367502
0.71795054,-0.98300216,0.21043525
-0.24021914,0.64183871,3.2112345
-7.1610926,1.7036646,2.1811111
0.61327124,-1.8657081,-0.15878861
0.41752069,-1.7444753,0.12112805
-0.3353603,0.51471941,-1.6703429
-0.52663518,0.39497216,-1.5876669
0.34356759,-1.3148957,0.68642238
0.58255521,-0.73422997,0.33138768
0.64470601,-1.7295019,-0.37374052
0.88380275,-1.2436754,4.47E-03
0.41546988,0.95519254,-1.5979574
0.79962749,-1.0779708,0.48375058
0.55547527,-1.8104765,-0.14096557
0.64845265,-1.0538139,0.36529035
0.56746793,-1.1272817,0.55622002
-2.0298888,3.6139789,1.7417974
0.75984232,-1.5016804,-0.49836505
-0.31011233,3.7536875,1.6601182
0.51450817,-1.4542454,0.50538794
0.44573923,-1.540391,0.43489009
0.48046509,-1.6043648,0.25965995
-6.734439,0.47624006,0.67406398
0.15046937,0.39935456,2.3589469
0.45495439,-0.33725203,0.89676069
0.61438249,-1.6686624,-8.80E-02
-12.41675,2.9705884,3.1306581
0.29826549,0.10016192,1.0416215
-1.4519768,3.8106965,1.9581474
0.61946886,-1.3590381,0.22762817
0.60880844,-1.8453202,-0.16458998
0.72358392,-1.3038222,-0.33280894
0.70969065,-1.704699,-0.37968514
5.75E-02,-0.67145877,1.6740268
0.72627202,-1.46913,-0.12792138
0.2557016,-0.31102589,1.8541524
-6.7587689,0.17049912,1.2474466
-1.7411031,2.0154893,-0.47300933
-0.32571404,0.48829374,-1.7633895
-0.51619596,0.85369315,-1.5396902
0.56953114,-0.71552049,0.58439104
0.74123984,-1.5992623,-0.24142665
-1.2168442,1.7349861,-0.7754654
0.49732342,-1.627644,8.08E-02
-1.7874825,4.5420386,3.027949
-0.70432476,3.8185429,1.8000495
3.92E-02,4.82E-02,2.6518498
0.54153071,-0.59253826,0.81747221
0.53319999,-1.4870955,0.45485574
0.60889457,-1.2397626,-0.47763376
-1.2077121,1.9486011,1.9104908
0.43916568,-1.7235184,4.91E-02
-2.3612272,3.6796494,2.1556799
0.51743299,-0.87864502,0.78206418
0.75878473,-1.0748718,0.24959601
-1.114015,1.6166423,-1.1597369
0.46327703,-1.3674992,0.55362868
-7.1907297,1.2211092,2.1432118
-0.6638845,1.7079104,-1.1070959
-7.0389778,1.2231927,2.0837186
-6.893866,0.12293082,0.70393932
0.45372153,-0.48756416,1.0734872
0.44255975,-1.6813941,0.10953606
-6.6137344,0.14795888,0.1521005
-0.67651594,3.6305349,1.5908375
0.68663874,-1.0167984,0.36954412
0.3313769,-1.32E-02,1.6858916
-0.23794216,1.5041391,-1.4596899
0.15007782,0.32885284,2.3899704
0.13503453,-0.89751815,1.3227452
0.23147994,-0.71329659,1.5628603
-6.9220045,1.0147987,1.450299
0.38473134,-1.7964144,0.18690623
0.11430331,-0.10626308,2.1956316
0.31435417,-0.18718276,1.8828257
-7.1498135,0.74441028,1.6118101
-0.14726258,-0.12461632,2.1983489
0.31844225,-0.40373804,1.7199655
-7.6437824,2.8814725,4.4113511
0.41306856,-0.45994728,1.3938909
0.26029899,-1.7666857,0.19668793
0.4692683,-0.9755053,0.88832194
0.42075661,-0.6520952,1.4494924
0.69784982,-1.598196,-6.83E-02
-6.984042,1.1620164,1.6703057
-7.1836941,0.95842235,1.8761154
0.47276415,-1.2838102,0.61361545
0.32999564,-2.44E-02,1.8994898
-0.21208123,3.7305583,1.6300611
-3.0523652,4.3116667,2.9306957
0.21119964,-0.57364972,1.7041853
-1.6442406,4.3097986,2.6448174
-1.7038352,4.4085797,2.8150773
0.55264814,-1.3168134,0.43327959
-0.70012347,2.1397792,-0.49525126
0.12135757,0.28442424,2.439685
-4.66E-02,2.3376727,-0.36664817
0.22195607,-1.294225,0.76911419
-1.1007693,1.5491679,-1.24911
0.17959021,-0.18341583,2.0882812
-0.87591678,1.4156803,-1.4596281
-1.0364421,3.8133966,1.8669039
6.04E-02,0.68512626,2.719346
0.39012802,-0.66582588,1.5091335
4.67E-02,-0.1649287,2.1630937
0.43804301,-1.2184738,0.72001166
-1.5457316,3.7608147,1.8847005
0.13685564,-0.76405746,1.4987309
0.72510539,-1.5601965,-0.48552661
-0.30104185,2.1470934,-0.60693205
0.39974924,-1.3107507,0.62907964
-0.70068823,0.64376257,-1.5437159
-0.97561254,4.5036977,2.8033922
0.73267787,-1.2941155,-6.18E-02
-7.3566489,0.32515709,1.3010876
0.19896893,-1.531659,0.50591602
0.27496784,-1.6516574,0.31045317
6.33E-02,-0.40217245,2.0445018
-0.22588495,-6.15E-02,2.2957134
0.14074312,-1.6700023,0.32601751
-6.6180052,0.58230871,0.83581483
0.41163152,-1.8060105,-0.12479963
-2.1024342,4.342639,2.7507713
-1.2994743,0.29974594,-1.617887
0.55821893,-0.85023016,0.70204001
0.10593374,0.46750794,2.5823843
0.60642067,-1.7305294,-9.39E-02
0.3346351,4.02E-02,1.746706
0.72351546,-1.4803708,-7.25E-02
-0.89120476,0.84270251,-1.6707566
0.22211435,9.09E-02,1.055804
-7.235923,1.1355101,2.0988027
0.52721959,-1.7123844,7.94E-03
0.2121313,-3.05E-02,2.0658132
-0.44594506,2.1469229,-0.55454409
0.65334968,-1.2196567,0.29919274
-10.21434,3.0527995,3.9739952
3.70E-03,-0.83160601,1.4527018
0.30910724,-1.5026529,0.47638045
-1.1273306,1.9046833,-0.71343222
3.52E-03,-1.4489472,0.65566513
0.40979151,-0.19089089,1.2590522
0.42075359,-1.6221248,0.23269347
-1.4554188,1.6454615,-1.0089398
0.37048408,-1.7812872,0.1068591
0.56609336,-0.69357014,0.46764846
0.63645845,-1.4700242,7.03E-02
-0.25299744,0.4739493,-1.6653421
-2.16E-02,-0.61760156,1.7693697
-0.1816138,3.5880376,1.4794362
0.16304296,-1.7160806,0.23974657
-1.3792369,1.9040686,-0.6442857
0.25149806,-1.695027,0.29564004
0.29994295,9.23E-02,0.94793101
0.4960984,-0.41440729,0.95940288
-0.92972613,3.7228009,1.6871318
-1.297481,3.9083927,2.0443646
-7.2757639,1.6765684,2.5799512
0.22058547,-1.6227451,0.43180077
-0.77958845,1.6047651,-1.2276004
6.93E-02,4.3602279,2.376674
0.27411527,0.16882507,1.4131315
-3.1158754,4.1473602,2.8101234
0.12955409,6.51E-02,2.337918
0.12633627,-0.97204268,1.2228259
-0.39234936,2.2519428,-0.4015082
0.29680824,3.02E-02,0.85952731
3.97E-02,0.7017924,2.3297233
4.47E-02,-2.94E-02,2.3274418
0.29134815,-0.69110116,1.5624263
0.4692767,-1.659822,3.76E-02
0.18436351,-1.499609,0.49868567
0.23582295,0.1172464,2.1484971
0.61963462,-1.4070035,0.25667394
7.88E-02,-1.1936461,1.0001844
0.35119392,-0.67138632,1.2824599
0.42474574,-0.37202529,0.63494414
0.62240803,-0.83179861,0.43903957
-6.3432059,0.13473598,0.55605979
0.73557628,-1.4407143,-6.62E-02
5.78E-02,3.98E-02,2.3376711
0.55864552,-1.3210726,0.52847701
0.56991496,-0.73159688,0.64559808
0.59967896,-0.91323247,0.91123073
-0.30217885,3.1018152,1.486641
-6.9825233,0.32126418,0.85891862
-0.13727756,0.71865134,2.515425
-4.07E-02,-0.19438253,2.1193983
-0.55388144,0.94003686,-1.6927074
-1.6041962,0.56133782,-1.8649479
0.69948586,-1.327942,-0.22804523
-0.46746269,0.71988793,3.1556474
0.56268083,-0.78001224,1.0685845
-0.68089124,1.355769,-1.8478667
0.4739989,-1.1804027,0.66787734
-0.71524772,1.847345,-0.86361708
0.64541562,-1.0787973,0.22777939
5.00E-02,-0.48269764,1.9516333
-0.49876056,0.43656652,-1.7657169
0.78940511,-1.5856393,-0.12119003
0.14213146,0.14440412,2.2499334
0.24640107,-2.00E-02,2.0333917
0.70278676,-1.2552092,-0.14809128
-1.0717383,1.4004085,-1.3971413
-1.4134923,3.79068,1.9508307
0.19239237,-0.49724747,1.8117089
0.55222704,-1.3477933,0.46954936
0.40765963,-0.2306617,1.0116379
0.60296099,-1.5810904,9.19E-02
9.79E-02,-9.88E-03,2.4579447
-1.24795,3.7150957,1.7513711
-0.54173587,1.8078885,-1.1067736
-0.34278253,2.1087589,-0.75940594
-1.01E-02,0.28703949,2.7308549
-0.15777679,1.1706435,3.6006196
0.56822568,-0.80732947,0.79674672
-0.99420673,1.9414331,-0.72491836
0.75881972,-1.6810312,2.58E-02
0.14691135,0.39957987,1.5543387
0.40548811,-1.4486323,0.61343757
0.54040579,-0.60224943,0.82154295
-0.89815402,3.9378473,2.0167533
-1.5082818,1.8347847,-0.73394876
-0.79571702,2.1272844,-0.39675284
0.59914713,-1.5550664,0.21909543
-1.3435832,1.7345565,-0.97356206
-2.3663804,3.6212877,1.9226562
0.54715719,-0.65751818,0.29884485
-7.1579654,1.6114709,2.2088763
-0.1706567,1.5982532,-1.5033669
-7.0538336,1.360038,2.3258436
0.27868731,0.22119595,1.9766808
0.14780743,0.35057997,2.2906192
0.23678588,-1.7440687,0.22403512
0.31114999,-1.2388273,0.80598274
-0.57588758,2.0883525,-0.59259747
-5.78E-02,1.6812383,-1.2560391
0.5570662,-0.89073398,0.73792017
2.46E-02,0.49081548,2.7942169
0.5651738,-1.3966069,0.34808169
0.22285444,-1.5194724,0.46600182
-0.71683851,1.5120713,-1.3565696
-6.6033808,-0.10142447,0.28835343
-1.8249845,3.6352802,1.9995602
1.15E-02,-0.25707571,2.0047329
-1.83E-03,-0.69216345,1.6870837
0.41716175,-0.93496247,1.0948454
0.58993658,-0.86510532,0.63310833
-6.6680856,3.8683256,2.8288422
-7.9505293,2.4171156,3.8629194
0.68150124,-1.4730693,-1.16E-02
0.56094952,-1.486634,0.21300414
-7.8095996,2.1991584,3.5701749
0.40486143,-0.19171725,1.2100977
-0.92784284,0.93426376,-1.7362896
0.55689535,-0.78692509,0.71759902
3.35E-03,-0.20845123,2.0660331
0.47796103,-1.64634,0.14058368
0.6896768,-1.3432466,4.81E-02
-0.97805136,2.0621641,-0.7031368
-1.0014046,1.759369,1.9099567
0.47770076,-1.1935336,0.99216243
-0.66394119,1.2843666,-1.7020325
-0.48125754,4.1668145,2.4402185
0.33913693,-0.71659404,1.3432998
0.42500316,-1.025606,0.96818505
-1.610293,4.523802,3.1203799
-0.37899202,3.7353296,1.747486
-0.94495592,3.980563,2.147498
-1.9769846,3.6355397,1.9548433
0.54960458,-0.52532837,0.77059783
-0.2289429,0.82931388,3.4246843
-0.37534934,3.7645897,1.743377
-0.40103702,0.88520011,-1.6265009
-2.4208407,3.7161694,2.1249796
-0.28171366,0.40115964,2.9202333
0.64811032,-0.84468234,0.28979608
-0.73904439,3.7534864,1.7813589
0.4417252,-1.7123831,8.10E-02
0.32199251,-0.18419061,1.8656611
0.32980873,-0.89392625,1.2240834
-0.56987522,1.4681678,-1.4391357
0.12730225,1.7605999,-1.2007731
0.27138182,-6.24E-02,1.9921133
-0.8867143,3.6592794,1.6880716
-0.78159753,3.5890278,1.5114624
9.56E-03,-1.0151889,1.1794025
-0.19088715,3.8584004,1.8625112
0.41359858,-1.5870739,0.3193952
6.65E-02,-0.987543,1.2290039
-0.18219208,0.58169681,3.1079734
-0.16158219,1.8782528,-0.95716622
0.64063291,-0.98629498,0.41278001
0.11403205,0.3072772,2.500279
0.36326244,-1.7212544,0.18891002
0.53699946,-1.6121456,0.15600085
-6.7768684,0.36921959,1.1049987
-6.7179826,0.52038783,0.9285544
0.23583503,-0.95357731,1.1990024
-6.7588105,0.47928205,1.7390006
-2.029248,2.9858982,0.91304693
-0.64157871,3.7312025,1.6617533
0.44577249,-0.92005265,0.89366321
-7.0278544,0.34095283,1.1388356
-0.87326196,1.8848274,-0.70901262
1.93E-02,-1.2529087,0.85942239
0.36447016,-0.82921437,1.2055494
-0.78066956,0.53130833,-1.5780932
0.29945479,2.73E-02,1.4394615
0.68016678,-1.2069723,4.98E-02
0.27005072,-0.27502983,1.8406397
0.27365407,-1.7091154,0.23236174
0.41224025,-0.52822415,1.1484021
1.27E-02,0.45211982,2.8121026
-6.8429974,1.149945,1.8075416
0.59093897,-1.5751806,1.94E-02
0.38990573,-0.77157645,1.2454022
-7.7751099,2.92853,3.8652426
-0.75040625,1.4835164,-1.3299219
-6.7424293,0.60454634,1.2818245
-2.8869478,4.1669669,2.980018
0.42909837,-0.22499697,1.2223294
2.02E-02,-0.59696535,1.8473
0.30701749,-0.46887954,1.6102915
6.98E-02,0.16347896,2.4666156
0.36193494,-1.1921284,0.83014368
0.57288358,-0.75335865,0.48914355
-0.32601141,1.6280267,-2.1618686
-9.04E-02,2.1348113,-0.61838968
-8.3501243,3.7766016,4.7207503
0.28423701,-0.23935935,1.9636045
-6.5407338,0.30977436,0.6115371
0.30541206,4.3542318,2.4272792
0.16142513,0.42683524,2.4342115
6.69E-02,0.57816397,2.7821066
-0.41428127,2.0520193,-0.65394324
0.6362812,-1.3082846,0.24860583
0.47624496,-1.6267164,0.14988448
0.53567428,-1.5795374,0.22891217
0.3177383,-0.13916403,1.9088894
0.65035919,-1.0571859,0.3022988
-8.8624356,4.1337259,4.1133555
-2.5042815,4.388417,3.1750197
0.14227379,-0.32354301,1.9677863
4.14E-02,-0.43365275,1.9939236
0.41482899,-1.1255818,0.90472556
0.59089691,-0.93589916,0.69995084
-2.4315785,3.8551438,2.3504433
0.1940806,-0.94212787,1.2696829
0.11369463,-1.1263591,1.0461076
-1.6113596,3.8051351,1.9679086
0.16468252,-0.54016877,1.8045521
0.30159807,-0.97346374,1.1547619
0.3636142,-0.54543288,1.3323448
2.34E-02,3.9053794,1.8650661
0.33954464,-0.9132367,1.1933714
0.56318618,-1.155687,0.57702453
0.41830009,-1.1641999,0.98957562
0.60484149,-0.898965,0.58565462
-8.2100797,3.6326159,4.6408081
0.39273632,-1.2855226,0.60019454
-6.1533967,3.939657,2.8863716
-7.9112388,0.78794837,1.5119334
0.11353577,-0.41044029,1.8747686
-0.48868243,-0.26842773,2.1133963
-0.61200495,1.5717786,-1.3094252
-7.1370881,8.56E-02,0.57895892
0.51944073,-1.0489089,0.69785006
0.5769403,-1.3009474,0.34423982
0.48218611,-1.1106328,0.74875243
0.38626992,-1.6139622,0.30972769
7.19E-02,-1.5223194,0.50995848
-1.2659057,4.6117972,3.0116663
6.24E-02,0.62833203,2.726998
0.73297268,-1.487352,-6.56E-02
-7.0893674,1.3481974,1.9668289
0.23134051,-1.4064766,0.63071151
0.10477066,0.37413011,2.5809737
-7.2608661,1.8957995,2.3225804
0.69775641,-1.1098962,0.25824307
-6.7341803,3.2235784,2.3349072
0.19277517,-1.6197591,0.38157748
0.17963381,-1.2603069,0.79020387
-7.008406,3.9785634,3.0405635
0.73233775,-0.93536289,0.45651244
0.50166341,-0.7981571,1.0764519
-7.0389324,0.65524463,0.31200383
0.59100605,-1.2094729,0.40306513
0.60393959,-1.1784113,0.3384482
-0.4168483,0.57940181,3.0695363
-0.12856526,-5.06E-03,2.3574195
0.70404406,-1.5904046,-3.83E-02
-7.664155,0.89328176,1.3841728
-7.41E-02,1.0270241,3.1780563
0.73512964,-1.228664,-1.48E-02
-1.9509823,2.920497,0.78365019
0.57896314,-1.598786,0.19326463
-5.9839711,1.0362046,-1.3300539
0.53575654,-1.6489233,6.50E-03
0.70931567,-1.5596261,3.88E-02
0.2168576,-0.19708622,1.9550571
3.72E-02,-1.3422488,0.74512589
-6.6889241,-0.49868099,-0.21967176
-2.50E-02,0.96694719,2.8333287
-0.18754927,0.23317057,2.6858661
0.48415418,-1.0694372,0.83281403
4.85E-02,-0.86080449,1.3818936
-1.1529711,1.717097,-0.87894699
0.1979972,-0.74955487,1.4645509
0.27381818,-0.74605678,1.399006
0.45660885,-1.1371926,0.97248196
0.50325204,-1.0787349,0.77455016
0.19582018,-1.2206889,0.81406473
7.25E-02,-1.2229021,0.83749255
-8.42E-02,0.29319578,2.7204485
-0.16885115,1.538429,-1.3647069
0.15391676,-1.2033722,0.90638262
0.72319079,-1.2622222,-3.91E-02
-0.45084266,1.6873618,-1.2344795
-6.7739809,-0.1029165,0.25400298
-6.8862359,4.0818975,3.3685149
0.40840588,-0.30011491,1.2925665
0.6282629,-1.4505655,0.22902775
0.31960682,-1.8347071,0.10287852
0.56110395,-0.78782139,0.71813194
0.17770955,-0.61067336,1.6472421
0.64023856,-0.94675784,0.5215926
-1.6281998,4.3578984,2.7230214
0.54645207,-0.54481795,0.86004889
0.525494,-1.1746678,0.66058465
-0.93878643,1.6325305,-1.1826991
0.2346356,-0.91765188,1.2744541
-0.56155496,4.0281101,2.0672738
0.43449586,-0.33535586,1.2326694
0.35853046,-1.5494987,0.42475183
-8.06E-02,1.6241658,-1.2999492
0.3285156,-0.13450786,1.7400159
-2.3462382,3.5365091,1.720262
-0.99431831,1.8038604,-0.89403702
0.42973755,-0.88756961,1.0763581
-2.80E-02,4.0403565,1.9674081
0.5546609,-1.3413415,0.31086673
0.70465029,-1.1806518,0.13907568
0.52968525,-1.1774236,0.62378267
-1.93E-02,-0.98772032,1.2070052
8.61E-02,-0.13298399,2.196367
-2.6790701,4.4953317,3.7503819
-1.7362499,3.8912568,2.0520577
0.6044893,-0.89609567,0.58489857
0.52066004,-1.6165238,0.16167712
0.34807246,-1.461797,0.51241214
-0.80797785,3.8640407,1.9073255
-6.6655412,-7.78E-02,-0.35619825
0.11606331,3.5274841,1.2870066
1.13E-02,4.0806376,2.0298512
0.21934249,0.30593778,2.1953139
-1.5829479,3.7901324,2.0444717
0.50754219,-0.65983681,1.0403377
0.10191282,4.4603771,2.5254766
0.70836722,-1.2176495,8.98E-03
-1.3154614,3.872447,2.0979885
0.49620016,-1.1909078,0.67459025
0.41602697,-0.27422881,1.1101805
9.36E-02,-0.96847219,1.2114131
0.26550616,-1.0612111,1.0465546
0.6937507,-1.1442141,0.17074659
0.10866833,-1.2131234,0.84894465
0.29041323,-1.1525303,0.92946773
-0.13459825,-1.1305283,0.96011133
0.44373643,-0.79907436,1.0806483
0.50675986,-0.93091191,0.80525607
0.49024095,3.6855098,1.6005136
-8.52E-02,-1.1162281,0.99240775
0.83025662,3.7784975,1.6279728
-0.1059054,1.54E-02,2.4017981
0.29287009,-1.3794135,0.72901236
0.46589547,-0.89028935,0.99784361
1.93E-02,-1.0717229,1.0813432
0.47520866,-1.4292855,0.56573537
-0.22101713,4.0731989,2.1275143
-0.27686334,-0.39233924,2.0633128
0.63440173,-1.3052257,0.2616007
-0.38240909,-0.46227402,1.9839375
0.14351618,-0.93191196,1.2851769
-1.11E-02,1.5761664,-1.4207019
4.19E-02,-1.0090311,1.1697437
0.35145205,-1.5751295,0.40935445
-1.3670986,2.1319447,-0.5326148
0.4499087,-0.38337315,1.3626842
0.57246797,-0.62100427,0.78968359
-9.84E-02,-0.78187496,1.5216314
0.59237443,-1.084763,0.43270791
-6.23E-02,-1.2097937,0.86764452
0.6003937,-1.0314091,0.50058699
0.33706127,-0.56534959,1.3148414
0.57816672,-1.3288657,0.43735045
0.15520681,0.1358481,2.2411086
0.32927696,-0.93856828,1.1570291
0.25425402,1.7540392,-1.0861931
0.29185067,4.0106399,1.9510002
0.46950505,-1.3991913,0.60924726
0.47271495,-0.90699473,0.97657519
0.36250661,-0.8400128,1.1714041
-0.68505222,4.3663216,2.5530116
-1.71E-02,1.5442883,-1.5086354
0.44922962,-0.93106088,0.96539208
-5.56E-02,0.98791547,3.1280721
0.4476761,-1.1981666,0.70892084
-0.38739054,3.7939435,1.7393079
0.35497349,-1.1550458,0.87342636
-0.53075664,1.7107574,-1.1335552
0.21956576,-0.78894185,1.3916504
-0.77826965,1.5084897,-1.3501809
-0.80185639,3.9208909,1.9791912
-0.42953683,3.8089644,1.7407787
-0.60613781,1.8712931,-0.89953898
-0.27605006,-0.54580436,1.920844
0.1092329,-0.29337562,1.9741046
0.58098858,-1.2367478,0.45159685
0.28307518,0.11016016,0.93976801
-6.99E-02,-1.4017176,0.68397821
0.24221898,-1.2186718,0.96834876
9.24E-02,-1.4188518,0.76525514
-0.14970756,-0.41068794,2.0398015
0.20311037,-1.0046321,1.13057
0.36999983,-0.11401355,0.85804511
0.2945719,-9.62E-02,1.4941168
0.32212187,-1.2816864,0.73817386
0.20346517,-0.26962342,1.9839147
0.55449582,-0.61502414,0.59028926
9.40E-02,-3.65E-02,2.297043
0.40501255,-1.4349498,0.57741168
0.47116902,-0.32549048,0.5951673
-0.33254543,0.32784922,2.7536597
0.3360906,-9.85E-02,1.2128176
-0.23774714,0.29332601,2.8382037
0.44922798,-1.2657929,0.6019371
8.83E-02,-0.34305664,1.9476737
0.70793044,-1.0126694,0.32539432
0.49585547,-0.64121105,1.0255443
-1.6091148,4.5848765,3.0060984
0.25127255,0.21460025,2.0167424
0.2308938,-0.39044949,1.8028006
0.43316078,-1.1547566,0.99014349
0.58017534,-0.73652954,0.40557553
-0.25207919,-0.49442508,1.9698646
-0.18887845,-0.8011158,1.5963562
0.14771964,-0.43302185,1.8826595
-0.16421116,-0.73645947,1.8148676
0.35601265,-0.23546786,1.2807474
0.38618186,-0.36007449,1.3442058
8.01E-02,-0.7574636,1.5184312
0.2853083,-0.9977049,1.1164405
0.42919367,-1.3246048,0.54541989
0.33629334,-0.43652057,1.5464136
-3.48E-02,1.4263386,-1.6573052
0.51729168,-0.63652849,0.7971414
6.47E-02,-0.36123457,2.0854729
-3.98E-02,0.81365082,3.2490942
-0.23108473,1.498112,-1.4556089
-0.35691324,-0.16230294,2.107603
0.32299716,-1.2334588,0.76647959
3.02E-02,-0.92494587,1.346837
0.68055525,-1.0312369,0.24048038
0.12250138,-1.4859809,0.62503922
-5.90E-02,-1.5255319,0.62124444
0.13307497,7.60E-02,2.2577157
0.59389354,-0.87858399,0.92798169
0.32786717,-0.15366116,1.6785941
5.07E-02,-1.1842332,0.99023312
-0.27925115,-0.21788494,2.1559506
0.40225462,-0.49379613,1.1886308
8.77E-02,-1.207232,0.92988797
-7.40E-02,-1.2663839,0.81713889
-4.19E-02,1.0584691,3.2896137
-0.68336843,2.7273984,0.33406952
0.63347144,-0.8864384,0.42790207
-0.1771871,-0.72549698,1.7230259
0.3862869,9.48E-02,1.0614772
0.20046532,-1.3101151,0.78569043
-0.11931042,-0.64538557,1.8203139
-9.93E-02,-2.98E-02,2.3558505
3.54E-02,-0.23530183,2.0669584
0.51885046,-0.81208396,1.0714441
0.30679354,-0.10350098,0.56566235
0.30811252,-0.10999329,1.7256635
-0.18134963,-0.54426304,1.9041528
0.45737609,-0.55148623,1.0233441
0.34279778,0.16562846,0.96249327
0.49170177,-0.79991292,0.96588312
-0.18649874,-0.70600357,1.601145
0.46435474,-1.0914741,0.89293701
0.2895458,-1.2109137,0.83002176
-0.27112677,-0.61496333,1.8458901
-0.32927585,2.2752117,-0.41363187
-9.30E-02,-0.93208127,1.3163104
0.32867944,-1.3927037,0.65390997
0.51891755,-0.40640669,0.53669164
0.45028698,-0.46291821,1.1112372
-1.4443741,3.8016005,1.961139
0.4227721,-0.47761476,0.95677022
0.56993827,-0.67460798,0.15844476
0.57371772,-1.2846358,0.38795292
0.35900177,-1.3370116,0.70172981
5.41E-02,0.1843075,2.4659476
0.41566479,-0.53973745,1.1075269
0.36071269,-1.3854865,0.64189384
0.42474902,-0.66064045,1.1771933
0.57763657,-0.86649725,0.56710532
-7.82E-02,-0.18703915,2.1531668
0.11217103,-0.60205014,1.8074207
5.50E-02,-0.55531881,1.8824337
0.38258113,-0.222186,1.3484069
-7.19E-02,0.92943188,3.2438434
1.02E-02,-1.4586649,0.71459536
0.63790162,-1.0284978,0.24231685
0.48122526,-1.1313648,0.66070825
0.27382795,-0.31792502,1.6202814
0.26916365,-1.464579,0.53759794
-0.30883608,0.29157824,2.8051727
-3.54E-02,-0.55313828,1.8540565
-3.00E-02,-1.5269118,0.64375997
-5.35E-02,-0.55910963,1.9001423
0.41429034,-0.78366478,1.1963911
